source,target,weight
ITU G.984.4,ITU G.984,1
ITU G.984.5,ITU G.984.5,1
ITU G.984.5,ITU G.984-5,1
ITU G.984.5,ITU G.983.3,6
ITU G.984.5,ITU G.984.2,22
ITU G.984.5,ITU G.652,2
ITU G.984.5,ITU G.671,4
ITU G.984.5,ITU G.983.1,6
ITU G.984.5,ITU G.987,3
ITU G.984.5,ITU G.987.2,6
ITU G.984.5,ITU G.989,7
ITU G.984.5,ITU G.989.1,2
ITU G.984.5,ITU G.9807.1,5
ITU G.984.5,ITU L.66,3
ITU G.9807.1,ITU G.9807.1,2
ITU G.9807.1,ITU G.652,11
ITU G.9807.1,ITU G.657,4
ITU G.9807.1,ITU G.703,6
ITU G.9807.1,ITU G.709,4
ITU G.9807.1,ITU G.783,3
ITU G.9807.1,ITU G.808.1,3
ITU G.9807.1,ITU G.810,4
ITU G.9807.1,ITU G.813,3
ITU G.9807.1,ITU G.825,4
ITU G.9807.1,ITU G.872,4
ITU G.9807.1,ITU G.902,7
ITU G.9807.1,ITU G.957,3
ITU G.9807.1,ITU G.959.1,8
ITU G.9807.1,ITU G.982,6
ITU G.9807.1,ITU G.983.1,9
ITU G.9807.1,ITU G.983.3,3
ITU G.9807.1,ITU G.984.1,5
ITU G.9807.1,ITU G.984.2,10
ITU G.9807.1,ITU G.984.5,8
ITU G.9807.1,ITU G.984.6,6
ITU G.9807.1,ITU G.987,23
ITU G.9807.1,ITU G.987.1,8
ITU G.9807.1,ITU G.987.2,9
ITU G.9807.1,ITU G.987.3,19
ITU G.9807.1,ITU G.987.4,5
ITU G.9807.1,ITU G.988,20
ITU G.9807.1,ITU G.989,44
ITU G.9807.1,ITU G.989.3,64
ITU G.9807.1,ITU G.992.5,3
ITU G.9807.1,ITU G.993.2,3
ITU G.9807.1,ITU G.8261,9
ITU G.9807.1,ITU G.8262,8
ITU G.9807.1,ITU G.9701,5
ITU G.9807.1,ITU G.9807.2,4
ITU G.9807.1,ITU G.9960,3
ITU G.9807.1,ITU G.9961,2
ITU G.9807.1,ITU I.430,2
ITU G.9807.1,ITU G.430,1
ITU G.9807.1,ITU I.432.1,3
ITU G.9807.1,ITU G.432.1,1
ITU G.9807.1,ITU J.185,4
ITU G.9807.1,ITU J.186,5
ITU G.9807.1,ITU L.66,3
ITU G.9807.1,ITU Y.2001,3
ITU G.9807.1,ITU Y.2201,4
ITU G.9807.1,ITU G.984,9
ITU G.9807.1,ITU I.112,3
ITU G.9807.1,ITU G.983,3
ITU G.9807.1,ITU Q.552,3
ITU G.9807.1,ITU G.965,3
ITU G.9807.1,ITU G.984.3,4
ITU G.9807.1,ITU G.993,2
ITU G.9807.1,ITU G.711,3
ITU G.9807.1,ITU G.723,1
ITU G.9807.1,ITU G.726,3
ITU G.9807.1,ITU G.729,3
ITU G.9807.1,ITU H.248,5
ITU G.9807.1,ITU Y.1731,4
ITU G.9807.1,ITU G.8264,5
ITU G.9807.1,ITU G.781,3
ITU G.9807.1,ITU G.989.2,3
ITU G.9807.1,ITU G.671,2
ITU G.9807.1,ITU G.723.1,2
ITU G.9807.1,ITU G.983.2,2
ITU G.9807.1,ITU G.984.4,2
ITU G.9807.1,ITU G.933,1
ITU G.9807.1,ITU G.9802,2
ITU G.9807.1,ISO 14165-117,1
ITU G.9701,ITU G.9701,80
ITU G.9701,ITU G.9700,45
ITU G.9701,ITU G.99,2
ITU G.9701,ITU G.994.1,165
ITU G.9701,ITU G.993.2,7
ITU G.9701,ITU G.117,3
ITU G.9701,ITU G.997.2,13
ITU G.9701,ITU O.9,3
ITU G.9701,ITU T.35,3
ITU G.9701,ITU G.8264,3
ITU G.9701,ITU G.9960,3
ITU G.9701,ITU G.9961,3
ITU G.9701,ITU G.999.1,3
ITU G.9701,ITU G.994,2
ITU G.9701,ITU I.363.5,4
ITU G.9701,RFC 1321,3
ITU G.9701,ISO 8601,2
ITU G.9701,ISO 13239,1
ITU G.9700,ITU G.9700,2
ITU G.9700,ITU G.9701,11
ITU G.9700,ITU G.993.2,4
ITU G.9700,ITU G.997.1,2
ITU G.9802,ITU G.9802,6
ITU G.9802,ITU G.989.2,3
ITU G.9802,ITU G.989.3,1
ITU G.9807.2,ITU G.9807.2,1
ITU G.9807.2,ITU G.987.4,3
ITU G.9807.2,ITU G.984.6,4
ITU G.9807.2,ITU G.652,3
ITU G.9807.2,ITU G.984.5,4
ITU G.9807.2,ITU G.987.2,15
ITU G.9807.2,ITU G.987.3,3
ITU G.9807.2,ITU G.988,3
ITU G.9807.2,ITU G.694.1,3
ITU G.9807.2,ITU G.694.2,3
ITU G.9807.2,ITU G.9807.1,46
ITU G.9807.2,ITU L.313,3
ITU G.9807.2,ITU G.9807,3
ITU G.9807.2,ITU G.984,2
ITU G.9807.2,ITU G.709,4
ITU G.9807.2,ITU G.694,1
ITU G.984.6,ITU G.984.6,12
ITU G.984.6,ITU G.664,9
ITU G.984.6,ITU G.665,13
ITU G.984.6,ITU G.698.3,3
ITU G.984.6,ITU G.984,1
ITU G.984.6,ITU G.984.5,3
ITU G.984.6,ITU G.984.2,2
ITU G.984.6,ITU G.652,1
ITU G.985,ITU G.985,10
ITU G.985,ITU A.8,1
ITU G.986,ITU G.986,12
ITU G.986,ITU G.985,17
ITU G.986,ITU G.984.4,18
ITU G.987,ITU G.987,8
ITU G.987,ITU G.902,7
ITU G.987,ITU G.987.1,2
ITU G.987,ITU G.987.2,3
ITU G.987,ITU G.987.3,2
ITU G.987,ITU G.988,2
ITU G.987,ITU I.112,3
ITU G.987,ITU G.984,5
ITU G.987,ITU G.984.6,4
ITU G.987,ITU G.983,1
ITU G.987,ITU G.983.1,3
ITU G.987,ITU G.984.1,3
ITU G.987.1,ITU G.987.1,1
ITU G.987.1,ITU G.982,5
ITU G.987.1,ITU G.983,2
ITU G.987.1,ITU G.984,8
ITU G.987.1,ITU G.652,4
ITU G.987.1,ITU G.657,3
ITU G.987.1,ITU G.703,6
ITU G.987.1,ITU G.808.1,3
ITU G.987.1,ITU G.810,3
ITU G.987.1,ITU G.813,3
ITU G.987.1,ITU G.902,5
ITU G.987.1,ITU G.983.1,2
ITU G.987.1,ITU G.983.2,2
ITU G.987.1,ITU G.983.3,4
ITU G.987.1,ITU G.984.1,3
ITU G.987.1,ITU G.984.2,2
ITU G.987.1,ITU G.984.3,3
ITU G.987.1,ITU G.984.4,2
ITU G.987.1,ITU G.984.5,7
ITU G.987.1,ITU G.984.6,4
ITU G.987.1,ITU G.987,8
ITU G.987.1,ITU G.987.2,6
ITU G.987.1,ITU G.987.3,10
ITU G.987.1,ITU G.988,9
ITU G.987.1,ITU G.8261,8
ITU G.987.1,ITU G.8262,6
ITU G.987.1,ITU J.185,3
ITU G.987.1,ITU J.186,4
ITU G.987.1,ITU Y.2001,3
ITU G.987.1,ITU Y.2201,4
ITU G.987.1,ITU G.671,3
ITU G.987.1,ITU Q.552,3
ITU G.987.1,ITU G.965,3
ITU G.987.1,ITU G.957,3
ITU G.987.1,ITU G.993,2
ITU G.987.1,ITU G.711,3
ITU G.987.1,ITU G.729,3
ITU G.987.1,ITU G.726,3
ITU G.987.1,ITU G.723,3
ITU G.987.1,ITU H.248,3
ITU G.987.1,ITU Y.1731,3
ITU G.987.1,ITU G.8264,6
ITU G.987.1,ITU G.781,3
ITU G.987.1,ITU G.933,1
ITU G.987.1,ITU H.248.1,2
ITU G.987.1,ITU G.8013,1
ITU G.987.2,ITU G.987.2,2
ITU G.987.2,ITU G.652,4
ITU G.987.2,ITU G.657,3
ITU G.987.2,ITU G.783,3
ITU G.987.2,ITU G.825,4
ITU G.987.2,ITU G.957,4
ITU G.987.2,ITU G.959.1,3
ITU G.987.2,ITU G.982,4
ITU G.987.2,ITU G.984.1,3
ITU G.987.2,ITU G.984.2,9
ITU G.987.2,ITU G.984.5,3
ITU G.987.2,ITU G.987,8
ITU G.987.2,ITU G.987.1,8
ITU G.987.2,ITU G.987.3,6
ITU G.987.2,ITU G.988,2
ITU G.987.2,ITU L.313,3
ITU G.987.2,ITU G.983.1,6
ITU G.987.3,ITU G.987.3,2
ITU G.987.3,ITU G.987,9
ITU G.987.3,ITU G.987.1,3
ITU G.987.3,ITU G.987.2,7
ITU G.987.3,ITU G.652,6
ITU G.987.3,ITU G.709,4
ITU G.987.3,ITU G.988,16
ITU G.987.3,ITU I.432.1,4
ITU G.987.3,ITU G.984.3,5
ITU G.987.3,ITU G.984.2,3
ITU G.987.3,ITU G.671,2
ITU G.987.3,ITU G.841,2
ITU G.987.3,RFC 3748,3
ITU G.987.3,RFC 5216,3
ITU G.987.3,RFC 5247,3
ITU G.987.3,RFC 5433,3
ITU G.987.4,ITU G.987.4,3
ITU G.987.4,ITU G.984.6,4
ITU G.987.4,ITU G.984.5,4
ITU G.987.4,ITU G.987,8
ITU G.987.4,ITU G.987.1,2
ITU G.987.4,ITU G.987.2,42
ITU G.987.4,ITU G.987.3,2
ITU G.987.4,ITU G.988,3
ITU G.987.4,ITU L.66,3
ITU G.987.4,ITU G.984,1
ITU G.987.4,ITU G.652,1
ITU G.987.4,ITU G.694.1,1
ITU G.987.4,ITU G.694.2,1
ITU G.987.4,ITU G.709,4
ITU G.987.4,ITU G.694,1
ITU G.988,ITU G.988,25
ITU G.988,ITU E.164,3
ITU G.988,ITU G.704,6
ITU G.988,ITU G.722.1,2
ITU G.988,ITU G.722.2,2
ITU G.988,ITU G.723.1,2
ITU G.988,ITU G.728,4
ITU G.988,ITU G.729,4
ITU G.988,ITU G.784,3
ITU G.988,ITU G.826,3
ITU G.988,ITU G.983.2,20
ITU G.988,ITU G.984,35
ITU G.988,ITU G.984.3,10
ITU G.988,ITU G.984.4,31
ITU G.988,ITU G.984.6,5
ITU G.988,ITU G.986,21
ITU G.988,ITU G.987,43
ITU G.988,ITU G.987.1,3
ITU G.988,ITU G.987.3,16
ITU G.988,ITU G.989.3,22
ITU G.988,ITU G.992,4
ITU G.988,ITU G.992.1,23
ITU G.988,ITU G.992.2,18
ITU G.988,ITU G.992.3,99
ITU G.988,ITU G.992.4,31
ITU G.988,ITU G.992.5,64
ITU G.988,ITU G.993.1,9
ITU G.988,ITU G.993.2,142
ITU G.988,ITU G.993.5,3
ITU G.988,ITU G.994.1,20
ITU G.988,ITU G.997.1,170
ITU G.988,ITU G.997.2,88
ITU G.988,ITU G.998.4,8
ITU G.988,ITU G.9700,3
ITU G.988,ITU G.9701,59
ITU G.988,ITU G.9807.1,19
ITU G.988,ITU H.248,36
ITU G.988,ITU H.341,9
ITU G.988,ITU I.112,3
ITU G.988,ITU I.363.5,8
ITU G.988,ITU M.3100,9
ITU G.988,ITU T.35,3
ITU G.988,ITU T.38,3
ITU G.988,ITU X.690,3
ITU G.988,ITU X.731,5
ITU G.988,ITU Y.1731,9
ITU G.988,ITU G.989,16
ITU G.988,ITU G.989.2,5
ITU G.988,ITU G.998.2,2
ITU G.988,ITU G.723,2
ITU G.988,ITU G.722,2
ITU G.988,ITU G.781,2
ITU G.988,ITU G.781.1,1
ITU G.988,ITU X.733,1
ITU G.988,RFC 1213,3
ITU G.988,RFC 2236,3
ITU G.988,RFC 2464,3
ITU G.988,RFC 2474,3
ITU G.988,RFC 2579,3
ITU G.988,RFC 2597,6
ITU G.988,RFC 2617,4
ITU G.988,RFC 2684,3
ITU G.988,RFC 2685,3
ITU G.988,RFC 2819,6
ITU G.988,RFC 2863,5
ITU G.988,RFC 3246,3
ITU G.988,RFC 3376,4
ITU G.988,RFC 3417,3
ITU G.988,RFC 3551,4
ITU G.988,RFC 3810,4
ITU G.988,RFC 4133,4
ITU G.988,RFC 4446,3
ITU G.988,RFC 4733,4
ITU G.988,RFC 4734,5
ITU G.988,RFC 4789,3
ITU G.988,RFC 5519,3
ITU G.988,RFC 5605,3
ITU G.988,RFC 3315,4
ITU G.988,RFC 4291,5
ITU G.988,RFC 3339,6
ITU G.988,RFC 4115,6
ITU G.988,RFC 2698,3
ITU G.988,RFC 3232,8
ITU G.988,RFC 2516,3
ITU G.988,RFC 4541,3
ITU G.988,RFC 2460,9
ITU G.988,RFC 2463,4
ITU G.988,RFC 4861,8
ITU G.988,RFC 2710,3
ITU G.988,RFC 4862,6
ITU G.988,RFC 6106,4
ITU G.988,RFC 5942,3
ITU G.988,RFC 3621,3
ITU G.988,RFC 5462,4
ITU G.988,RFC 3926,3
ITU G.988,RFC 2571,3
ITU G.988,RFC 3418,3
ITU G.988,RFC 2475,4
ITU G.988,RFC 3247,3
ITU G.988,RFC 1700,1
ITU G.988,ISO 8825-1,1
ITU G.988,ISO 10164-2,1
ITU G.988,ISO 10164-4,1
ITU G.988,ISO 9798-4,3
ITU G.989,ITU G.989,8
ITU G.989,ITU J.185,3
ITU G.989,ITU J.186,3
ITU G.989,ITU G.902,5
ITU G.989,ITU G.810,3
ITU G.989,ITU I.112,3
ITU G.989,ITU G.984,4
ITU G.989,ITU G.987,10
ITU G.989,ITU G.983,2
ITU G.989,ITU G.987.2,3
ITU G.989,ITU G.984.6,4
ITU G.989,ITU G.983.1,3
ITU G.989,ITU G.984.1,3
ITU G.989.1,ITU G.989.1,15
ITU G.989.1,ITU G.989,4
ITU G.989.1,ITU G.984.1,2
ITU G.989.1,ITU G.983.1,1
ITU G.989.1,ITU G.986,1
ITU G.989.2,ITU G.989.2,6
ITU G.989.2,ITU G.989.1,12
ITU G.989.2,ITU G.652,18
ITU G.989.2,ITU G.657,3
ITU G.989.2,ITU G.671,2
ITU G.989.2,ITU G.694.1,5
ITU G.989.2,ITU G.698.1,2
ITU G.989.2,ITU G.698.3,3
ITU G.989.2,ITU G.707,3
ITU G.989.2,ITU G.709,4
ITU G.989.2,ITU G.783,10
ITU G.989.2,ITU G.825,6
ITU G.989.2,ITU G.957,5
ITU G.989.2,ITU G.959.1,8
ITU G.989.2,ITU G.982,3
ITU G.989.2,ITU G.983.1,2
ITU G.989.2,ITU G.984.1,2
ITU G.989.2,ITU G.984.2,8
ITU G.989.2,ITU G.984.5,4
ITU G.989.2,ITU G.987,2
ITU G.989.2,ITU G.987.1,2
ITU G.989.2,ITU G.987.2,5
ITU G.989.2,ITU G.987.3,2
ITU G.989.2,ITU G.988,2
ITU G.989.2,ITU G.989,22
ITU G.989.2,ITU G.989.3,5
ITU G.989.2,ITU J.185,2
ITU G.989.2,ITU J.186,2
ITU G.989.2,ITU L.66,3
ITU G.989.2,ITU G.810,2
ITU G.989.2,ITU G.902,2
ITU G.989.2,ITU I.112,2
ITU G.989.3,ITU G.989.3,8
ITU G.989.3,ITU G.987.3,9
ITU G.989.3,ITU G.988,13
ITU G.989.3,ITU G.989,7
ITU G.989.3,ITU G.989.1,3
ITU G.989.3,ITU G.989.2,22
ITU G.989.3,ITU I.432.1,4
ITU G.989.3,ITU G.984.3,3
ITU G.989.3,ITU G.652,7
ITU G.989.3,ITU G.984,2
ITU G.989.3,ITU G.987,2
ITU G.989.3,ITU G.8273.2,1
ITU G.989.3,ITU Y.1368.2,1
ITU G.989.3,ITU G.9802,2
ITU G.992.1,ITU G.992.1,38
ITU G.992.1,ITU G.961,2
ITU G.992.2,ITU G.992.2,1
ITU G.992.3,ITU G.992.3,1
ITU G.992.4,ITU G.992.4,1
ITU G.992.4,ITU G.994.1,1
ITU G.992.4,ITU G.992.3,1
ITU G.992.4,ITU G.997.1,1
ITU G.992.5,ITU G.992.5,11
ITU G.992.5,ITU G.992.3,3
ITU G.992.5,ITU A.8,1
ITU G.993.1,ITU G.993.1,1
ITU G.993.1,ITU G.117,1
ITU G.993.1,ITU G.227,1
ITU G.993.1,ITU G.994.1,1
ITU G.993.1,ITU G.996.1,1
ITU G.993.1,ITU G.997.1,1
ITU G.993.1,ITU I.432.1,1
ITU G.993.1,ITU O.9,1
ITU G.993.1,ITU G.995.1,2
ITU G.993.1,ISO 3309,2
ITU G.227,ITU G.227,1
ITU G.993.2,ITU G.993.2,149
ITU G.993.2,ITU G.993.1,23
ITU G.993.2,ITU G.992.3,22
ITU G.993.2,ITU G.992.5,9
ITU G.993.2,ITU G.994.1,155
ITU G.993.2,ITU G.117,3
ITU G.993.2,ITU G.992.1,8
ITU G.993.2,ITU G.993.5,186
ITU G.993.2,ITU G.995.1,5
ITU G.993.2,ITU G.997.1,133
ITU G.993.2,ITU G.998.4,133
ITU G.993.2,ITU G.9954,14
ITU G.993.2,ITU I.361,3
ITU G.993.2,ITU I.432.1,11
ITU G.993.2,ITU O.9,3
ITU G.993.2,ITU O.41,4
ITU G.993.2,ITU T.35,3
ITU G.993.2,ITU G.996.1,1
ITU G.993.2,RFC 5905,3
ITU G.993.2,ISO 8601,4
ITU G.993.5,ITU G.993.5,114
ITU G.993.5,ITU G.993.2,202
ITU G.993.5,ITU G.998.1,4
ITU G.993.5,ITU G.998.2,4
ITU G.993.5,ITU G.998.3,4
ITU G.993.5,ITU G.994.1,142
ITU G.993.5,ITU G.997.1,30
ITU G.993.5,ITU G.998.4,16
ITU G.993.5,ITU G.996.2,1
ITU G.993.5,ITU T.35,1
ITU G.993.5,ITU G.992.3,6
ITU G.993.5,ITU G.9701,1
ITU G.993.5,ITU G.996.1,1
ITU G.993.5,ITU G.992.5,5
ITU G.993.5,ITU G.993.1,1
ITU G.994.1,ITU G.99,4
ITU G.994.1,ITU G.995.1,1
ITU G.994.1,ITU G.991.2,452
ITU G.994.1,ITU G.992.1,151
ITU G.994.1,ITU G.992.2,51
ITU G.994.1,ITU G.992.3,3372
ITU G.994.1,ITU G.992.5,3386
ITU G.994.1,ITU G.993.1,76
ITU G.994.1,ITU G.993.2,92
ITU G.994.1,ITU G.997.1,15
ITU G.994.1,ITU G.9701,69
ITU G.994.1,ITU T.35,5
ITU G.994.1,ITU G.994.1,182
ITU G.994.1,ITU G.992.4,988
ITU G.994.1,ITU G.99.2,5
ITU G.994.1,ITU G.993.5,8
ITU G.994.1,ITU G.998.4,4
ITU G.994.1,ITU G.961,1
ITU G.994.1,ISO 3309,5
ITU G.991.2,ITU G.991.2,1
ITU G.991.2,ITU G.707,1
ITU G.991.2,ITU G.781,1
ITU G.991.2,ITU G.813,1
ITU G.995.1,ITU G.995.1,1
ITU G.995.1,ITU G.993.1,5
ITU G.9954,ITU G.9954,6
ITU G.9954,ITU G.9951,3
ITU G.9954,ITU G.9952,3
ITU G.9954,ITU G.9953,2
ITU G.9951,ITU G.989.1,1
ITU G.9951,ITU X.200,3
ITU G.9951,ITU G.992.1,1
ITU G.9951,ITU G.992.2,1
ITU G.9951,ITU J.112,1
ITU G.9951,ITU V.90,1
ITU G.9951,ISO 7498-1,3
ITU G.9952,ITU G.989.2,1
ITU G.9952,ITU G.989.1,1
ITU G.9952,ISO 8802-3,3
ITU G.9952,ISO 15802-3,3
ITU G.9952,ISO 8802,1
ITU G.9953,ITU G.989.3,1
ITU G.9953,ITU G.989.1,1
ITU G.9953,ITU G.989.2,1
ITU G.9953,ITU G.992.1,1
ITU G.9953,ITU G.992.2,1
ITU G.9953,ITU G.992.5,1
ITU G.9953,ITU G.993.1,1
ITU G.996.1,ITU G.996.1,1
ITU G.996.2,ITU G.996.2,1
ITU G.996.2,ITU G.991.2,9
ITU G.996.2,ITU G.9701,4
ITU G.996.2,ITU G.993.2,1
ITU G.996.2,ITU G.997.1,3
ITU G.996.2,RFC 6021,3
ITU G.996.2,RFC 3339,3
ITU G.9960,ITU G.9960,73
ITU G.9960,ITU G.117,3
ITU G.9960,ITU G.9961,69
ITU G.9960,ITU G.9964,28
ITU G.9960,ITU O.9,3
ITU G.9960,ITU X.1035,3
ITU G.9960,ITU G.9963,3
ITU G.9960,ITU J.112,4
ITU G.9960,ITU J.122,4
ITU G.9960,ITU J.222.1,5
ITU G.9961,ITU G.9961,2
ITU G.9961,ITU G.9960,171
ITU G.9961,ITU G.9963,5
ITU G.9961,ITU G.9972,28
ITU G.9961,ITU G.9978,15
ITU G.9961,ITU X.1035,33
ITU G.9961,ITU G.9962,18
ITU G.9961,ITU G.9991,2
ITU G.9961,ITU G.9964,1
ITU G.9961,RFC 791,3
ITU G.9961,RFC 2474,3
ITU G.9961,RFC 3376,3
ITU G.9961,RFC 793,3
ITU G.9961,RFC 768,3
ITU G.9962,ITU G.9962,2
ITU G.9962,ITU G.996,5
ITU G.9962,ITU G.9980,3
ITU G.9962,ITU G.9960,17
ITU G.9962,ITU G.9961,14
ITU G.9962,ITU G.9963,2
ITU G.9962,ITU G.9964,2
ITU G.9963,ITU G.9963,39
ITU G.9963,ITU G.9960,207
ITU G.9963,ITU G.9961,83
ITU G.9963,ITU G.9964,9
ITU G.9964,ITU G.9964,2
ITU G.9964,ITU G.9960,35
ITU G.9964,ITU G.9961,3
ITU G.9964,ITU G.9963,5
ITU G.9964,ITU G.993.2,3
ITU G.997.1,ITU G.997.1,4
ITU G.997.1,ITU G.992,8
ITU G.997.1,ITU G.993.2,196
ITU G.997.1,ITU G.99,1
ITU G.997.1,ITU G.995.1,5
ITU G.997.1,ITU G.992.1,45
ITU G.997.1,ITU G.992.2,33
ITU G.997.1,ITU G.992.3,181
ITU G.997.1,ITU G.992.4,28
ITU G.997.1,ITU G.992.5,132
ITU G.997.1,ITU G.993.5,25
ITU G.997.1,ITU G.994.1,41
ITU G.997.1,ITU G.998.4,79
ITU G.997.1,ITU I.432,3
ITU G.997.1,ITU I.610,4
ITU G.997.1,ITU T.35,3
ITU G.997.1,ITU I.361,3
ITU G.997.1,ITU M.2100,4
ITU G.997.1,ITU M.2101,3
ITU G.997.1,ITU M.2120,3
ITU G.997.1,ITU G.996.2,1
ITU G.997.1,ITU M.20,2
ITU G.997.1,ITU X.731,2
ITU G.997.1,RFC 1157,3
ITU G.997.1,RFC 1700,4
ITU G.997.1,RFC 2662,5
ITU G.997.1,RFC 2233,4
ITU G.997.1,RFC 3440,3
ITU G.997.1,ISO 13239,4
ITU G.997.1,ISO 10164-2,1
ITU G.997.2,ITU G.997.2,3
ITU G.997.2,ITU G.9701,475
ITU G.997.2,ITU X.680,1
ITU G.997.2,ITU G.994.1,20
ITU G.997.2,ITU G.9700,6
ITU G.997.2,ITU M.3010,3
ITU G.997.2,ITU G.997,1
ITU G.997.2,ITU G.996.2,3
ITU G.997.2,ITU G.993.2,6
ITU G.997.2,RFC 6020,5
ITU G.997.2,RFC 1157,4
ITU G.997.2,RFC 7223,3
ITU G.997.2,RFC 6021,3
ITU G.997.2,RFC 3339,3
ITU G.997.2,RFC 3986,3
ITU G.9972,ITU G.9972,1
ITU G.9972,ITU G.996,24
ITU G.9972,ITU G.9960,3
ITU G.9972,ITU G.9961,6
ITU G.9978,ITU G.9978,1
ITU G.9978,ITU G.9961,34
ITU G.9978,ITU G.9960,2
ITU G.9978,ITU G.9962,2
ITU G.9978,ISO 8859-1,3
ITU G.998.1,ITU G.998.1,10
ITU G.998.1,ITU G.991.2,2
ITU G.998.1,ITU G.993.2,2
ITU G.998.1,ITU G.992.3,1
ITU G.998.2,ITU G.998.2,1
ITU G.998.2,ITU G.991.2,6
ITU G.998.2,ITU G.992.1,4
ITU G.998.2,ITU G.992.3,4
ITU G.998.2,ITU G.992.5,3
ITU G.998.2,ITU G.993.1,4
ITU G.998.2,ITU G.993.2,4
ITU G.998.2,ITU G.994.1,11
ITU G.998.2,ITU G.99,1
ITU G.998.2,ITU G.9701,4
ITU G.998.3,ITU G.998.3,10
ITU G.998.3,ITU G.993.2,3
ITU G.998.3,ITU G.992.3,1
ITU G.998.3,ITU G.991.2,1
ITU G.998.4,ITU G.998.4,124
ITU G.998.4,ITU G.992.3,71
ITU G.998.4,ITU G.992.5,34
ITU G.998.4,ITU G.993.2,133
ITU G.998.4,ITU G.993.5,23
ITU G.998.4,ITU G.998.1,1
ITU G.998.4,ITU G.998.2,1
ITU G.998.4,ITU G.997.1,12
ITU G.998.4,ITU G.994.1,24
ITU G.9980,ITU G.9980,2
ITU G.9980,ITU G.988,3
ITU G.9980,ITU Y.101,3
ITU G.9980,ITU H.323,1
ITU G.9980,RFC 2863,3
ITU G.999.1,ITU G.999.1,1
ITU H.222.0,ITU T.800,18
ITU H.222.0,ITU H.273,2
ITU H.222.0,ISO 13818-1,10
ITU H.222.0,ISO 15444-1,18
ITU H.222.0,ISO 23001-8,2
ITU H.222.0,ISO 11664-1,2
ITU H.222.0,ISO 11664-3,2
ITU H.225.0,ITU H.225.0,20
ITU H.225.0,ITU H.323,2
ITU H.225.0,ITU H.450,1
ITU H.235.0,ITU H.235.0,77
ITU H.235.0,ITU H.323,47
ITU H.235.0,ITU H.245,58
ITU H.235.0,ITU H.225.0,27
ITU H.235.0,ITU H.3,3
ITU H.235.0,ITU H.235.1,56
ITU H.235.0,ITU H.235.2,50
ITU H.235.0,ITU H.324,7
ITU H.235.0,ITU H.310,1
ITU H.235.0,ITU H.235,62
ITU H.235.0,ITU H.235.5,31
ITU H.235.0,ITU H.235.6,89
ITU H.235.0,ITU H.235.7,55
ITU H.235.0,ITU H.235.8,5
ITU H.235.0,ITU H.235.3,33
ITU H.235.0,ITU H.235.4,24
ITU H.235.0,ITU H.235.9,6
ITU H.235.0,ITU H.510,3
ITU H.235.0,ITU H.530,4
ITU H.235.0,ITU Q.931,9
ITU H.235.0,ITU X.800,6
ITU H.235.0,ITU X.803,3
ITU H.235.0,ITU X.810,5
ITU H.235.0,ITU X.811,3
ITU H.235.0,ITU H.26,1
ITU H.235.0,ITU E.164,3
ITU H.235.0,ITU H.320,2
ITU H.235.0,ITU J.170,2
ITU H.235.0,RFC 2246,5
ITU H.235.0,RFC 2401,4
ITU H.235.0,RFC 2407,8
ITU H.235.0,RFC 2408,2
ITU H.235.0,RFC 2865,3
ITU H.235.0,RFC 3546,5
ITU H.235.0,RFC 3830,4
ITU H.235.0,RFC 2409,5
ITU H.235.0,RFC 2406,3
ITU H.235.0,RFC 2412,8
ITU H.235.0,RFC 3550,2
ITU H.235.0,RFC 3711,2
ITU H.235.0,ISO 7498-2,3
ITU H.235.0,ISO 10745,1
ITU H.235.0,ISO 10181-1,1
ITU H.235.0,ISO 10181-2,1
ITU H.235.0,ISO 9798-2,3
ITU H.235.0,ISO 9798-3,3
ITU H.235.0,ISO 9798-4,3
ITU H.235.0,ISO 14888-3,5
ITU H.235.0,ISO 15946-1,4
ITU H.235.0,ISO 9798,1
ITU H.235,ITU H.235,2
ITU H.235,ITU H.225.0,1
ITU H.235,ITU H.245,1
ITU H.235,ITU H.323,1
ITU H.235,ITU X.800,1
ITU H.235,RFC 3550,2
ITU H.235,RFC 3711,11
ITU H.235,RFC 3830,37
ITU H.235,RFC 1305,3
ITU H.235,RFC 2327,3
ITU H.235,RFC 2631,4
ITU H.235,RFC 3261,4
ITU H.235,RFC 3264,3
ITU H.235,ISO 10118-3,3
ITU H.235.1,ITU H.235.1,1
ITU H.235.1,ITU H.225.0,1
ITU H.235.1,ITU H.235,2
ITU H.235.1,ITU H.235.0,1
ITU H.235.1,ITU H.235.2,1
ITU H.235.1,ITU H.235.4,1
ITU H.235.1,ITU H.235.6,1
ITU H.235.1,ITU H.245,1
ITU H.235.1,ITU H.323,2
ITU H.235.1,ITU Q.931,1
ITU H.235.1,ITU X.800,1
ITU H.235.1,ITU X.803,1
ITU H.235.1,ITU X.810,1
ITU H.235.1,ITU X.811,1
ITU H.235.1,RFC 2104,2
ITU H.235.1,ISO 7498-2,2
ITU H.235.1,ISO 10745,2
ITU H.235.1,ISO 10181-1,2
ITU H.235.1,ISO 10181-2,2
ITU H.235.1,ISO 10118-3,3
ITU H.235.2,ITU H.235.2,1
ITU H.235.2,ITU H.225.0,1
ITU H.235.2,ITU H.235,1
ITU H.235.2,ITU H.235.0,1
ITU H.235.2,ITU H.235.1,1
ITU H.235.2,ITU H.235.6,1
ITU H.235.2,ITU H.245,1
ITU H.235.2,ITU H.323,1
