source,target,weight
itu/H.248.1/2002_05_1_en..pdf,itu/V.76/1996_08_0_en..pdf,1
itu/H.248.1/2002_05_1_en..pdf,itu/X.213/2001_10_0_en..pdf,1
itu/H.248.1/2002_05_1_en..pdf,itu/X.680/2002_07_1_en..pdf,1
itu/H.248.1/2002_05_1_en..pdf,itu/X.690/2002_07_1_en..pdf,1
itu/H.248.1/2002_05_1_en..pdf,itu/E.180/1998_03_0_en..pdf,1
itu/H.248.1/2002_05_1_en..pdf,itu/G.711/1988_11_0_en..pdf,1
itu/H.248.1/2002_05_1_en..pdf,itu/H.221/1999_05_1_en..pdf,1
itu/H.248.1/2002_05_1_en..pdf,itu/H.223/2001_07_0_en..pdf,1
itu/H.248.1/2002_05_1_en..pdf,itu/H.226/1998_09_0_en..pdf,1
itu/H.248.1/2002_05_1_en..pdf,itu/Q.724/1988_11_0_en..zip,1
itu/H.248.1/2002_05_1_en..pdf,itu/Q.764/1999_12_0_en..pdf,1
itu/H.248.1/2002_05_1_en..pdf,itu/Q.1902.4/2001_07_0_en..pdf,1
itu/H.248.1/2002_05_1_en..pdf,rfc/1006.txt,2
itu/H.248.1/2002_05_1_en..pdf,rfc/2234.txt,4
itu/H.248.1/2002_05_1_en..pdf,rfc/2327.txt,24
itu/H.248.1/2002_05_1_en..pdf,rfc/2402.txt,6
itu/H.248.1/2002_05_1_en..pdf,rfc/2406.txt,3
itu/H.248.1/2002_05_1_en..pdf,rfc/768.txt,1
itu/H.248.1/2002_05_1_en..pdf,rfc/791.txt,3
itu/H.248.1/2002_05_1_en..pdf,rfc/793.txt,1
itu/H.248.1/2002_05_1_en..pdf,rfc/1661.txt,2
itu/H.248.1/2002_05_1_en..pdf,rfc/1889.txt,4
itu/H.248.1/2002_05_1_en..pdf,rfc/1890.txt,3
itu/H.248.1/2002_05_1_en..pdf,rfc/2401.txt,2
itu/H.248.1/2002_05_1_en..pdf,rfc/2543.txt,1
itu/H.248.1/2002_05_1_en..pdf,rfc/2460.txt,2
itu/H.248.1/2002_05_1_en..pdf,rfc/2805.txt,1
itu/H.248.1/2002_05_1_en..pdf,rfc/2411.txt,1
itu/H.248.1/2002_05_1_en..pdf,rfc/2409.txt,1
itu/H.248.1/2002_05_1_en..pdf,rfc/2373.txt,2
itu/H.248.1/2002_05_1_en..pdf,ISOStandard: 8348,1
itu/H.248.1/2002_05_1_en..pdf,ISOStandard: 8824-1,1
itu/H.248.1/2002_05_1_en..pdf,ISOStandard: 8825-1,1
itu/H.248.1/2002_05_1_en..pdf,ISOStandard: 8601,2
itu/H.248.1/2002_05_1_en..pdf,ISOStandard: 8802-2,1
itu/H.248.1/2002_05_1_en..pdf,ISOStandard: 9577,2
itu/H.248.18/2013_03_0_en..pdf,itu/H.248.18/2013_03_0_en..pdf,4
itu/H.248.18/2013_03_0_en..pdf,itu/H.248.1/2013_03_0_en..pdf,3
itu/H.248.30/2007_01_0_en..pdf,itu/H.248.30/2007_01_0_en..pdf,1
itu/H.248.30/2007_01_0_en..pdf,itu/G.107/2005_03_1_en..pdf,1
itu/H.248.30/2007_01_0_en..pdf,itu/G.108/1999_09_0_en..pdf,1
itu/H.248.30/2007_01_0_en..pdf,itu/H.248.1/2005_09_1_en..pdf,1
itu/H.248.30/2007_01_0_en..pdf,rfc/3611.txt,6
itu/H.248.4/2009_12_0_en..pdf,itu/H.248.4/2009_12_0_en..pdf,4
itu/H.248.4/2009_12_0_en..pdf,itu/H.248.1/2005_09_1_en..pdf,13
itu/H.248.4/2009_12_0_en..pdf,itu/H.248/2001_07_1_en.AnnL.pdf,1
itu/H.248.4/2009_12_0_en..pdf,rfc/2960.txt,3
itu/H.248.4/2000_11_1_en..pdf,itu/H.248.4/2000_11_1_en..pdf,1
itu/H.248.4/2000_11_1_en..pdf,itu/H.248.1/2013_03_0_en..pdf,1
itu/H.248.4/2000_11_1_en..pdf,rfc/2960.txt,1
itu/H.248.47/2008_07_0_en..pdf,itu/H.248.47/2008_07_0_en..pdf,11
itu/H.248.47/2008_07_0_en..pdf,itu/H.248.1/2005_09_1_en..pdf,7
itu/H.248.47/2008_07_0_en..pdf,itu/H.248.30/2007_01_0_en..pdf,3
itu/H.248.47/2008_07_0_en..pdf,itu/H.248.59/2007_08_0_en..pdf,4
itu/H.248.5/2009_12_0_en..pdf,itu/H.248.5/2009_12_0_en..pdf,5
itu/H.248.5/2009_12_0_en..pdf,itu/H.248.1/2005_09_1_en..pdf,21
itu/H.248.5/2009_12_0_en..pdf,itu/I.361/1999_02_0_en..pdf,2
itu/H.248.5/2009_12_0_en..pdf,itu/I.363.5/1996_08_0_en..pdf,3
itu/H.248.5/2009_12_0_en..pdf,itu/Q.703/1996_07_0_en..pdf,2
itu/H.248.5/2009_12_0_en..pdf,itu/Q.704/1996_07_0_en..pdf,3
itu/H.248.5/2009_12_0_en..pdf,itu/Q.2110/1994_07_0_en..pdf,3
itu/H.248.5/2009_12_0_en..pdf,itu/Q.2140/1995_02_0_en..pdf,4
itu/H.248.5/2009_12_0_en..pdf,itu/Q.2210/1996_07_0_en..pdf,3
itu/H.248.5/2000_11_1_en..pdf,itu/H.248.5/2000_11_1_en..pdf,1
itu/H.248.5/2000_11_1_en..pdf,itu/H.248.1/2013_03_0_en..pdf,1
itu/H.248.5/2000_11_1_en..pdf,itu/I.361/1999_02_0_en..pdf,1
itu/H.248.5/2000_11_1_en..pdf,itu/Q.704/1996_07_0_en..pdf,1
itu/H.248.5/2000_11_1_en..pdf,itu/Q.2110/1994_07_0_en..pdf,1
itu/H.248.5/2000_11_1_en..pdf,itu/Q.2210/1996_07_0_en..pdf,1
itu/H.248.5/2000_11_1_en..pdf,itu/Q.2140/1995_02_0_en..pdf,1
itu/H.248.59/2007_08_0_en..pdf,itu/H.248.59/2007_08_0_en..pdf,1
itu/H.248.59/2007_08_0_en..pdf,itu/H.248.1/2005_09_1_en..pdf,2
itu/H.248.7/2004_03_0_en..pdf,itu/H.248.7/2004_03_0_en..pdf,1
itu/H.248.7/2004_03_0_en..pdf,itu/H.248.1/2002_05_1_en..pdf,1
itu/H.248.8/2013_03_0_en..pdf,itu/H.248.8/2013_03_0_en..pdf,1
itu/H.248.8/2013_03_0_en..pdf,itu/H.248.1/2013_03_0_en..pdf,30
itu/H.248.8/2002_03_1_en..pdf,itu/H.248.8/2002_03_1_en..pdf,1
itu/H.248.8/2005_09_1_en..pdf,itu/H.248.8/2005_09_1_en..pdf,1
itu/H.249/2006_05_0_en..pdf,itu/H.249/2006_05_0_en..pdf,1
itu/H.249/2006_05_0_en..pdf,itu/H.245/2006_05_1_en..pdf,1
itu/H.249/2006_05_0_en..pdf,itu/H.324/2005_09_1_en..pdf,1
itu/H.249/2006_05_0_en..pdf,itu/H.323/2006_06_1_en..pdf,1
itu/H.249/2006_05_0_en..pdf,ISOStandard: 10646,3
itu/H.262/2000_02_1_en..pdf,ITURecommendation: BT.601,4
itu/H.262/2000_02_1_en..pdf,ITURecommendation: BT.601-3,1
itu/H.262/2000_02_1_en..pdf,ITURecommendation: BR.648,1
itu/H.262/2000_02_1_en..pdf,itu/H.261/1993_03_0_en..pdf,1
itu/H.262/2000_02_1_en..pdf,itu/H.320/1999_05_1_en..pdf,1
itu/H.262/2000_02_1_en..pdf,ITURecommendation: T.81,2
itu/H.262/2000_02_1_en..pdf,itu/H.222.0/2000_02_1_en..pdf,1
itu/H.262/2000_02_1_en..pdf,ITURecommendation: BT.709,3
itu/H.262/2000_02_1_en..pdf,ITURecommendation: BT.470-2,5
itu/H.262/2000_02_1_en..pdf,ITURecommendation: BT.470,1
itu/H.262/2000_02_1_en..pdf,ISOStandard: 11172-2,62
itu/H.262/2000_02_1_en..pdf,ISOStandard: 13818-2,34
itu/H.262/2000_02_1_en..pdf,ISOStandard: 11172-1,1
itu/H.262/2000_02_1_en..pdf,ISOStandard: 11172-3,1
itu/H.262/2000_02_1_en..pdf,ISOStandard: 10918-1,2
itu/H.262/2000_02_1_en..pdf,ISOStandard: 13818-1,5
itu/H.262/2000_02_1_en..pdf,ISOStandard: 13818,1
itu/H.262/2000_02_1_en..pdf,ISOStandard: 13818-3,1
itu/H.262/2000_02_1_en..pdf,ISOStandard: 13818-4,1
itu/H.262/2000_02_1_en..pdf,ISOStandard: 11172,31
itu/H.262/1995_07_1_en..pdf,ITURecommendation: BT.601,4
itu/H.262/1995_07_1_en..pdf,ITURecommendation: BT.601-3,1
itu/H.262/1995_07_1_en..pdf,ITURecommendation: BR.648,1
itu/H.262/1995_07_1_en..pdf,itu/H.261/1993_03_0_en..pdf,1
itu/H.262/1995_07_1_en..pdf,ITURecommendation: T.81,1
itu/H.262/1995_07_1_en..pdf,itu/H.222.0/1995_07_1_en..pdf,1
itu/H.262/1995_07_1_en..pdf,ITURecommendation: BT.709,3
itu/H.262/1995_07_1_en..pdf,ITURecommendation: BT.470-2,5
itu/H.262/1995_07_1_en..pdf,ITURecommendation: BT.470,1
itu/H.262/1995_07_1_en..pdf,ISOStandard: 11172-2,54
itu/H.262/1995_07_1_en..pdf,ISOStandard: 13818-2,22
itu/H.262/1995_07_1_en..pdf,ISOStandard: 11172-1,2
itu/H.262/1995_07_1_en..pdf,ISOStandard: 11172-3,1
itu/H.262/1995_07_1_en..pdf,ISOStandard: 10918-1,2
itu/H.262/1995_07_1_en..pdf,ISOStandard: 13818-1,5
itu/H.262/1995_07_1_en..pdf,ISOStandard: 11172,33
itu/H.262/1995_07_1_en..pdf,ISOStandard: 13818-4,1
itu/H.263/1996_03_1_en..pdf,itu/H.223/1996_03_1_en..pdf,1
itu/H.263/1996_03_1_en..pdf,itu/H.242/1996_03_1_en..pdf,1
itu/H.263/1996_03_1_en..pdf,itu/H.245/1996_03_1_en..pdf,1
itu/H.263/1996_03_1_en..pdf,itu/H.261/1993_03_0_en..pdf,1
itu/H.263/1996_03_1_en..pdf,itu/H.320/1996_03_1_en..pdf,1
itu/H.263/1996_03_1_en..pdf,itu/H.324/1996_03_1_en..pdf,1
itu/H.263/1996_03_1_en..pdf,ISOStandard: 13818-2,1
itu/H.242/1996_03_1_en..pdf,itu/H.221/1995_07_1_en..pdf,1
itu/H.242/1996_03_1_en..pdf,itu/H.230/1995_07_1_en..pdf,1
itu/H.242/1996_03_1_en..pdf,itu/H.224/1994_11_1_en..pdf,1
itu/H.242/1996_03_1_en..pdf,itu/T.120/1996_07_1_en..pdf,1
itu/H.242/1996_03_1_en..pdf,itu/H.244/1995_07_0_en..pdf,1
itu/H.242/1996_03_1_en..pdf,itu/H.243/1996_03_1_en..pdf,1
itu/H.242/1996_03_1_en..pdf,ISOStandard: 13871,1
itu/H.243/1996_03_1_en..pdf,itu/G.711/1988_11_0_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/G.722/1988_11_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/G.728/1992_09_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/H.221/1995_07_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/H.230/1995_07_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/H.231/1996_03_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/H.233/1995_07_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/H.242/1996_03_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/H.320/1996_03_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/T.120/1996_07_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/T.122/1993_03_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/T.123/1994_11_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/T.124/1995_08_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/T.125/1994_04_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/H.224/1994_11_1_en..pdf,1
itu/H.243/1996_03_1_en..pdf,itu/H.321/1996_03_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/G.711/1988_11_0_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/G.722/1988_11_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/G.728/1992_09_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/H.221/1995_07_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/H.230/1995_07_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/H.233/1995_07_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/H.234/1994_11_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/H.242/1996_03_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/H.243/1996_03_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/H.320/1996_03_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/T.122/1993_03_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/T.123/1994_11_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/T.124/1995_08_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/T.125/1994_04_1_en..pdf,1
itu/H.231/1996_03_1_en..pdf,itu/H.224/1994_11_1_en..pdf,1
itu/H.263/1998_02_1_en..pdf,ITURecommendation: BT.601-5,2
itu/H.263/1998_02_1_en..pdf,itu/H.223/1996_03_1_en..pdf,1
itu/H.263/1998_02_1_en..pdf,itu/H.242/1997_07_1_en..pdf,1
itu/H.263/1998_02_1_en..pdf,itu/H.245/1998_09_1_en..pdf,1
itu/H.263/1998_02_1_en..pdf,itu/H.261/1993_03_0_en..pdf,1
itu/H.263/1998_02_1_en..pdf,itu/H.262/1995_07_1_en..pdf,1
itu/H.263/1998_02_1_en..pdf,itu/H.324/1998_02_1_en..pdf,1
itu/H.263/1998_02_1_en..pdf,ISOStandard: 13818-2,1
itu/H.263/2005_01_0_en..pdf,itu/H.263/2005_01_0_en..pdf,1
itu/H.263/2005_01_0_en..pdf,ITURecommendation: BT.601-5,1
itu/H.263/2005_01_0_en..pdf,itu/H.223/2001_07_0_en..pdf,1
itu/H.263/2005_01_0_en..pdf,itu/H.242/2004_03_1_en..pdf,1
itu/H.263/2005_01_0_en..pdf,itu/H.245/2005_10_1_en..pdf,1
itu/H.263/2005_01_0_en..pdf,itu/H.261/1993_03_0_en..pdf,1
itu/H.263/2005_01_0_en..pdf,itu/H.262/2000_02_1_en..pdf,1
itu/H.263/2005_01_0_en..pdf,itu/H.324/2002_03_1_en..pdf,1
itu/H.263/2005_01_0_en..pdf,rfc/2396.txt,2
itu/H.263/2005_01_0_en..pdf,rfc/2429.txt,1
itu/H.263/2005_01_0_en..pdf,ISOStandard: 13818-2,2
itu/H.263/2005_01_0_en..pdf,ISOStandard: 10646,6
itu/H.264/2005_03_1_en..pdf,itu/H.264/2005_03_1_en..pdf,2
itu/H.264/2005_03_1_en..pdf,itu/T.35/2000_02_0_en..pdf,3
itu/H.264/2005_03_1_en..pdf,ITURecommendation: BT.601,3
itu/H.264/2005_03_1_en..pdf,ITURecommendation: BT.709-5,3
itu/H.264/2005_03_1_en..pdf,ITURecommendation: BT.470-6,5
itu/H.264/2005_03_1_en..pdf,ISOStandard: 14496-10,5
itu/H.264/2005_03_1_en..pdf,ISOStandard: 11578,2
itu/H.264/2005_03_1_en..pdf,ISOStandard: 13818-1,1
itu/H.264/2013_04_1_en..pdf,itu/H.264/2013_04_1_en..pdf,22
itu/H.264/2013_04_1_en..pdf,itu/T.35/2000_02_0_en..pdf,9
itu/H.264/2013_04_1_en..pdf,ITURecommendation: BT.601,6
itu/H.264/2013_04_1_en..pdf,itu/H.222.0/2012_06_1_en..pdf,1
itu/H.264/2013_04_1_en..pdf,itu/H.320/2004_03_0_en..pdf,1
itu/H.264/2013_04_1_en..pdf,ITURecommendation: BT.709-5,3
itu/H.264/2013_04_1_en..pdf,ITURecommendation: BT.1361,6
itu/H.264/2013_04_1_en..pdf,ITURecommendation: BT.470-6,5
itu/H.264/2013_04_1_en..pdf,ITURecommendation: BT.601-6,5
itu/H.264/2013_04_1_en..pdf,ITURecommendation: BT.1358,5
itu/H.264/2013_04_1_en..pdf,ITURecommendation: BT.1700,6
itu/H.264/2013_04_1_en..pdf,ITURecommendation: BT.2020,5
itu/H.264/2013_04_1_en..pdf,rfc/3986.txt,1
itu/H.264/2013_04_1_en..pdf,ISOStandard: 14496-10,21
itu/H.264/2013_04_1_en..pdf,ISOStandard: 11578,2
itu/H.264/2013_04_1_en..pdf,ISOStandard: 11664-1,2
itu/H.264/2013_04_1_en..pdf,ISOStandard: 12232,7
itu/H.264/2013_04_1_en..pdf,ISOStandard: 13818-1,1
itu/H.264/2013_04_1_en..pdf,ISOStandard: 10646,1
itu/H.222.0/2012_06_1_en..pdf,itu/H.262/2000_02_1_en..pdf,83
itu/H.222.0/2012_06_1_en..pdf,itu/H.222.0/2012_06_1_en..pdf,188
itu/H.222.0/2012_06_1_en..pdf,itu/H.264/2010_03_1_en..pdf,1
itu/H.222.0/2012_06_1_en..pdf,itu/T.171/1996_10_0_en..pdf,1
itu/H.222.0/2012_06_1_en..pdf,itu/J.17/1988_11_0_en..pdf,1
itu/H.222.0/2012_06_1_en..pdf,itu/T.800/2002_08_1_en..pdf,29
itu/H.222.0/2012_06_1_en..pdf,ITURecommendation: BT.470-7,1
itu/H.222.0/2012_06_1_en..pdf,ITURecommendation: BT.601-6,1
itu/H.222.0/2012_06_1_en..pdf,ITURecommendation: BR.648,1
itu/H.222.0/2012_06_1_en..pdf,itu/H.264/2012_01_1_en..pdf,170
itu/H.222.0/2012_06_1_en..pdf,itu/H.222.1/1996_03_0_en..pdf,6
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 13818-2,84
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 13818-3,27
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 11172,3
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 13818,15
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 13818-1,190
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 14496-10,169
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 13522-1,1
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 15444-1,29
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 639-2,1
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 8859-1,2
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 15706,2
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 11172-1,19
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 11172-2,45
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 11172-3,14
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 13818-6,27
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 13818-7,31
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 13818-11,14
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 14496-1,67
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 14496-2,37
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 14496-3,38
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 14496-17,52
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 14496,83
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 23002-3,7
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 13522,1
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 639,4
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 15706-2,1
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 15938-1,3
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 15938,8
itu/H.222.0/2012_06_1_en..pdf,ISOStandard: 14496-18,3
itu/H.264/2014_02_1_en..pdf,itu/H.264/2014_02_1_en..pdf,24
itu/H.264/2014_02_1_en..pdf,itu/T.35/2000_02_0_en..pdf,9
itu/H.264/2014_02_1_en..pdf,ITURecommendation: BT.601,6
itu/H.264/2014_02_1_en..pdf,itu/H.222.0/2012_06_1_en..pdf,1
itu/H.264/2014_02_1_en..pdf,itu/H.320/2004_03_0_en..pdf,1
itu/H.264/2014_02_1_en..pdf,ITURecommendation: BT.709-5,3
itu/H.264/2014_02_1_en..pdf,ITURecommendation: BT.1361,6
itu/H.264/2014_02_1_en..pdf,ITURecommendation: BT.470-6,5
itu/H.264/2014_02_1_en..pdf,ITURecommendation: BT.601-6,5
itu/H.264/2014_02_1_en..pdf,ITURecommendation: BT.1358,5
itu/H.264/2014_02_1_en..pdf,ITURecommendation: BT.1700,6
itu/H.264/2014_02_1_en..pdf,ITURecommendation: BT.2020,5
itu/H.264/2014_02_1_en..pdf,rfc/3986.txt,1
itu/H.264/2014_02_1_en..pdf,ISOStandard: 14496-10,23
itu/H.264/2014_02_1_en..pdf,ISOStandard: 11578,2
itu/H.264/2014_02_1_en..pdf,ISOStandard: 11664-1,2
itu/H.264/2014_02_1_en..pdf,ISOStandard: 12232,7
itu/H.264/2014_02_1_en..pdf,ISOStandard: 13818-1,1
itu/H.264/2014_02_1_en..pdf,ISOStandard: 10646,1
itu/H.264/2009_03_1_en..pdf,itu/H.264/2009_03_1_en..pdf,2
itu/H.264/2009_03_1_en..pdf,itu/T.35/2000_02_0_en..pdf,3
itu/H.264/2009_03_1_en..pdf,ITURecommendation: BT.601,6
itu/H.264/2009_03_1_en..pdf,ITURecommendation: BT.1361,2
itu/H.264/2009_03_1_en..pdf,rfc/3986.txt,1
itu/H.264/2009_03_1_en..pdf,ISOStandard: 14496-10,12
itu/H.264/2009_03_1_en..pdf,ISOStandard: 11578,2
itu/H.264/2009_03_1_en..pdf,ISOStandard: 13818-1,1
itu/H.264/2009_03_1_en..pdf,ISOStandard: 10646,1
itu/H.264/2003_05_1_en..pdf,itu/H.264/2003_05_1_en..pdf,2
itu/H.264/2003_05_1_en..pdf,itu/T.35/2000_02_0_en..pdf,8
itu/H.264/2003_05_1_en..pdf,ITURecommendation: BT.601,3
itu/H.264/2003_05_1_en..pdf,itu/H.222.0/2000_02_1_en..pdf,1
itu/H.264/2003_05_1_en..pdf,itu/H.320/1999_05_1_en..pdf,1
itu/H.264/2003_05_1_en..pdf,ITURecommendation: BT.709,3
itu/H.264/2003_05_1_en..pdf,ITURecommendation: BT.470-2,5
itu/H.264/2003_05_1_en..pdf,ISOStandard: 14496-10,1
itu/H.264/2003_05_1_en..pdf,ISOStandard: 11578,2
itu/H.264/2003_05_1_en..pdf,ISOStandard: 13818-1,1
itu/H.264/2010_03_1_en..pdf,itu/H.264/2010_03_1_en..pdf,2
itu/H.264/2010_03_1_en..pdf,itu/T.35/2000_02_0_en..pdf,3
itu/H.264/2010_03_1_en..pdf,ITURecommendation: BT.601,6
itu/H.264/2010_03_1_en..pdf,ITURecommendation: BT.1361,2
itu/H.264/2010_03_1_en..pdf,rfc/3986.txt,1
itu/H.264/2010_03_1_en..pdf,ISOStandard: 14496-10,14
itu/H.264/2010_03_1_en..pdf,ISOStandard: 11578,2
itu/H.264/2010_03_1_en..pdf,ISOStandard: 13818-1,1
itu/H.264/2010_03_1_en..pdf,ISOStandard: 10646,1
itu/H.264/2012_01_1_en..pdf,itu/H.264/2012_01_1_en..pdf,18
itu/H.264/2012_01_1_en..pdf,itu/T.35/2000_02_0_en..pdf,9
itu/H.264/2012_01_1_en..pdf,ITURecommendation: BT.601,6
itu/H.264/2012_01_1_en..pdf,itu/H.222.0/2006_05_1_en..pdf,1
itu/H.264/2012_01_1_en..pdf,itu/H.320/2004_03_0_en..pdf,1
itu/H.264/2012_01_1_en..pdf,ITURecommendation: BT.1361,2
itu/H.264/2012_01_1_en..pdf,rfc/3986.txt,1
itu/H.264/2012_01_1_en..pdf,ISOStandard: 14496-10,17
itu/H.264/2012_01_1_en..pdf,ISOStandard: 11578,2
itu/H.264/2012_01_1_en..pdf,ISOStandard: 11664-1,2
itu/H.264/2012_01_1_en..pdf,ISOStandard: 13818-1,1
itu/H.264/2012_01_1_en..pdf,ISOStandard: 10646,1
itu/H.265/2013_04_1_en..pdf,itu/H.265/2013_04_1_en..pdf,1
itu/H.265/2013_04_1_en..pdf,itu/T.35/2000_02_0_en..pdf,10
itu/H.265/2013_04_1_en..pdf,ITURecommendation: BT.601,3
itu/H.265/2013_04_1_en..pdf,itu/H.222.0/2012_06_1_en..pdf,1
itu/H.265/2013_04_1_en..pdf,itu/H.320/2004_03_0_en..pdf,1
itu/H.265/2013_04_1_en..pdf,itu/H.264/2013_04_1_en..pdf,2
itu/H.265/2013_04_1_en..pdf,itu/H.271/2006_05_0_en..pdf,2
itu/H.265/2013_04_1_en..pdf,ITURecommendation: BT.709-5,3
itu/H.265/2013_04_1_en..pdf,ITURecommendation: BT.1361,6
itu/H.265/2013_04_1_en..pdf,ITURecommendation: BT.470-6,5
itu/H.265/2013_04_1_en..pdf,ITURecommendation: BT.601-6,4
itu/H.265/2013_04_1_en..pdf,ITURecommendation: BT.1358,4
itu/H.265/2013_04_1_en..pdf,ITURecommendation: BT.1700,5
itu/H.265/2013_04_1_en..pdf,ITURecommendation: BT.2020,6
itu/H.265/2013_04_1_en..pdf,rfc/1321.txt,3
itu/H.265/2013_04_1_en..pdf,ISOStandard: 11578,2
itu/H.265/2013_04_1_en..pdf,ISOStandard: 11664-1,2
itu/H.265/2013_04_1_en..pdf,ISOStandard: 12232,7
itu/H.265/2013_04_1_en..pdf,ISOStandard: 13818-1,1
itu/H.265/2013_04_1_en..pdf,ISOStandard: 14496-10,2
itu/H.265/2014_10_1_en..pdf,itu/H.265/2014_10_1_en..pdf,4
itu/H.265/2014_10_1_en..pdf,itu/T.35/2000_02_0_en..pdf,11
itu/H.265/2014_10_1_en..pdf,itu/H.222.0/2014_10_1_en..pdf,3
itu/H.265/2014_10_1_en..pdf,ITURecommendation: BT.601,3
itu/H.265/2014_10_1_en..pdf,itu/H.320/2004_03_0_en..pdf,2
itu/H.265/2014_10_1_en..pdf,itu/H.264/2014_02_1_en..pdf,2
itu/H.265/2014_10_1_en..pdf,itu/H.271/2006_05_0_en..pdf,2
itu/H.265/2014_10_1_en..pdf,itu/T.800/2002_08_1_en..pdf,3
itu/H.265/2014_10_1_en..pdf,ITURecommendation: BT.709-5,3
itu/H.265/2014_10_1_en..pdf,ITURecommendation: BT.1361,6
itu/H.265/2014_10_1_en..pdf,ITURecommendation: BT.470-6,4
itu/H.265/2014_10_1_en..pdf,ITURecommendation: BT.601-6,4
itu/H.265/2014_10_1_en..pdf,ITURecommendation: BT.1358,4
itu/H.265/2014_10_1_en..pdf,ITURecommendation: BT.1700,5
itu/H.265/2014_10_1_en..pdf,ITURecommendation: BT.2020,6
itu/H.265/2014_10_1_en..pdf,rfc/1321.txt,3
itu/H.265/2014_10_1_en..pdf,rfc/5646.txt,2
itu/H.265/2014_10_1_en..pdf,rfc/3550.txt,2
itu/H.265/2014_10_1_en..pdf,ISOStandard: 23008-2,2
itu/H.265/2014_10_1_en..pdf,ISOStandard: 10646,2
itu/H.265/2014_10_1_en..pdf,ISOStandard: 11578,1
itu/H.265/2014_10_1_en..pdf,ISOStandard: 11664-1,4
itu/H.265/2014_10_1_en..pdf,ISOStandard: 12232,7
itu/H.265/2014_10_1_en..pdf,ISOStandard: 14496-12,2
itu/H.265/2014_10_1_en..pdf,ISOStandard: 13818-1,2
itu/H.265/2014_10_1_en..pdf,ISOStandard: 14496-10,2
itu/H.265/2014_10_1_en..pdf,ISOStandard: 11664-3,3
itu/H.265/2014_10_1_en..pdf,ISOStandard: 15444-1,3
itu/H.271/2006_05_0_en..pdf,itu/H.271/2006_05_0_en..pdf,1
itu/H.271/2006_05_0_en..pdf,itu/H.261/1993_03_0_en..pdf,1
